"id","class_id","preferred_label"
"\N","http://edamontology.org/format_1996","pair"
"\N","http://edamontology.org/format_1997","PHYLIP format"
"\N","http://edamontology.org/format_1998","PHYLIP sequential"
"\N","http://edamontology.org/format_1999","scores format"
"\N","http://edamontology.org/format_2000","selex"
"\N","http://edamontology.org/format_2001","EMBOSS simple format"
"\N","http://edamontology.org/format_2002","srs format"
"\N","http://edamontology.org/format_2003","srspair"
"\N","http://edamontology.org/format_2004","T-Coffee format"
"\N","http://edamontology.org/format_2005","TreeCon-seq"
"\N","http://edamontology.org/format_2006","Phylogenetic tree format"
"\N","http://edamontology.org/format_2013","Biological pathway or network format"
"\N","http://edamontology.org/format_2014","Sequence-profile alignment format"
"\N","http://edamontology.org/format_2015","Sequence-profile alignment (HMM) format"
"\N","http://edamontology.org/format_2017","Amino acid index format"
"\N","http://edamontology.org/format_2020","Article format"
"\N","http://edamontology.org/format_2021","Text mining report format"
"\N","http://edamontology.org/format_2027","Enzyme kinetics report format"
"\N","http://edamontology.org/format_2030","Chemical data format"
"\N","http://edamontology.org/format_2031","Gene annotation format"
"\N","http://edamontology.org/format_2032","Workflow format"
"\N","http://edamontology.org/format_2033","Tertiary structure format"
"\N","http://edamontology.org/format_2034","Biological model format"
"\N","http://edamontology.org/format_2035","Chemical formula format"
"\N","http://edamontology.org/format_2036","Phylogenetic character data format"
"\N","http://edamontology.org/format_2037","Phylogenetic continuous quantitative character format"
"\N","http://edamontology.org/format_2038","Phylogenetic discrete states format"
"\N","http://edamontology.org/format_2039","Phylogenetic tree report (cliques) format"
"\N","http://edamontology.org/format_2040","Phylogenetic tree report (invariants) format"
"\N","http://edamontology.org/format_2045","Electron microscopy model format"
"\N","http://edamontology.org/format_2049","Phylogenetic tree report (tree distances) format"
"\N","http://edamontology.org/format_2051","Polymorphism report format"
"\N","http://edamontology.org/format_2052","Protein family report format"
"\N","http://edamontology.org/format_2054","Protein interaction format"
"\N","http://edamontology.org/format_2055","Sequence assembly format"
"\N","http://edamontology.org/format_2056","Microarray experiment data format"
"\N","http://edamontology.org/format_2057","Sequence trace format"
"\N","http://edamontology.org/format_2058","Gene expression report format"
"\N","http://edamontology.org/format_2059","Genotype and phenotype annotation format"
"\N","http://edamontology.org/format_2060","Map format"
"\N","http://edamontology.org/format_2061","Nucleic acid features (primers) format"
"\N","http://edamontology.org/format_2062","Protein report format"
"\N","http://edamontology.org/format_2063","Protein report (enzyme) format"
"\N","http://edamontology.org/format_2064","3D-1D scoring matrix format"
"\N","http://edamontology.org/format_2065","Protein structure report (quality evaluation) format"
"\N","http://edamontology.org/format_2066","Database hits (sequence) format"
"\N","http://edamontology.org/format_2067","Sequence distance matrix format"
"\N","http://edamontology.org/format_2068","Sequence motif format"
"\N","http://edamontology.org/format_2069","Sequence profile format"
"\N","http://edamontology.org/format_2072","Hidden Markov model format"
"\N","http://edamontology.org/format_2074","Dirichlet distribution format"
"\N","http://edamontology.org/format_2075","HMM emission and transition counts format"
"\N","http://edamontology.org/format_2076","RNA secondary structure format"
"\N","http://edamontology.org/format_2077","Protein secondary structure format"
"\N","http://edamontology.org/format_2078","Sequence range format"
"\N","http://edamontology.org/format_2094","pure"
"\N","http://edamontology.org/format_2095","unpure"
"\N","http://edamontology.org/format_2096","unambiguous sequence"
"\N","http://edamontology.org/format_2097","ambiguous"
"\N","http://edamontology.org/format_2155","Sequence features (repeats) format"
"\N","http://edamontology.org/format_2158","Nucleic acid features (restriction sites) format"
"\N","http://edamontology.org/format_2159","Gene features (coding region) format"
"\N","http://edamontology.org/format_2170","Sequence cluster format"
"\N","http://edamontology.org/format_2171","Sequence cluster format (protein)"
"\N","http://edamontology.org/format_2172","Sequence cluster format (nucleic acid)"
"\N","http://edamontology.org/format_2175","Gene cluster format"
"\N","http://edamontology.org/format_2181","EMBL-like (text)"
"\N","http://edamontology.org/format_2182","FASTQ-like format (text)"
"\N","http://edamontology.org/format_2183","EMBLXML"
"\N","http://edamontology.org/format_2184","cdsxml"
"\N","http://edamontology.org/format_2185","insdxml"
"\N","http://edamontology.org/format_2186","geneseq"
"\N","http://edamontology.org/format_2187","UniProt-like (text)"
"\N","http://edamontology.org/format_2188","UniProt format"
"\N","http://edamontology.org/format_2189","ipi"
"\N","http://edamontology.org/format_2194","medline"
"\N","http://edamontology.org/format_2195","Ontology format"
"\N","http://edamontology.org/format_2196","OBO format"
"\N","http://edamontology.org/format_2197","OWL format"
"\N","http://edamontology.org/format_2200","FASTA-like (text)"
"\N","http://edamontology.org/format_2202","Sequence record full format"
"\N","http://edamontology.org/format_2203","Sequence record lite format"
"\N","http://edamontology.org/format_2204","EMBL format (XML)"
"\N","http://edamontology.org/format_2205","GenBank-like format (text)"
"\N","http://edamontology.org/format_2206","Sequence feature table format (text)"
"\N","http://edamontology.org/format_2210","Strain data format"
"\N","http://edamontology.org/format_2211","CIP strain data format"
"\N","http://edamontology.org/format_2243","phylip property values"
"\N","http://edamontology.org/format_2303","STRING entry format (HTML)"
"\N","http://edamontology.org/format_2304","STRING entry format (XML)"
"\N","http://edamontology.org/format_2305","GFF"
"\N","http://edamontology.org/format_2306","GTF"
"\N","http://edamontology.org/format_2310","FASTA-HTML"
"\N","http://edamontology.org/format_2311","EMBL-HTML"
"\N","http://edamontology.org/format_2322","BioCyc enzyme report format"
"\N","http://edamontology.org/format_2323","ENZYME enzyme report format"
"\N","http://edamontology.org/format_2328","PseudoCAP gene report format"
"\N","http://edamontology.org/format_2329","GeneCards gene report format"
"\N","http://edamontology.org/format_2330","Textual format"
"\N","http://edamontology.org/format_2331","HTML"
"\N","http://edamontology.org/format_2332","XML"
"\N","http://edamontology.org/format_2333","Binary format"
"\N","http://edamontology.org/format_2334","URI format"
"\N","http://edamontology.org/format_2341","NCI-Nature pathway entry format"
"\N","http://edamontology.org/format_2350","Format (by type of data)"
"\N","http://edamontology.org/format_2352","BioXSD (XML)"
"\N","http://edamontology.org/format_2376","RDF format"
"\N","http://edamontology.org/format_2532","GenBank-HTML"
"\N","http://edamontology.org/format_2542","Protein features (domains) format"
"\N","http://edamontology.org/format_2543","EMBL-like format"
"\N","http://edamontology.org/format_2545","FASTQ-like format"
"\N","http://edamontology.org/format_2546","FASTA-like"
"\N","http://edamontology.org/format_2547","uniprotkb-like format"
"\N","http://edamontology.org/format_2548","Sequence feature table format"
"\N","http://edamontology.org/format_2549","OBO"
"\N","http://edamontology.org/format_2550","OBO-XML"
"\N","http://edamontology.org/format_2551","Sequence record format (text)"
"\N","http://edamontology.org/format_2552","Sequence record format (XML)"
"\N","http://edamontology.org/format_2553","Sequence feature table format (XML)"
"\N","http://edamontology.org/format_2554","Alignment format (text)"
"\N","http://edamontology.org/format_2555","Alignment format (XML)"
"\N","http://edamontology.org/format_2556","Phylogenetic tree format (text)"
"\N","http://edamontology.org/format_2557","Phylogenetic tree format (XML)"
"\N","http://edamontology.org/format_2558","EMBL-like (XML)"
"\N","http://edamontology.org/format_2559","GenBank-like format"
"\N","http://edamontology.org/format_2560","STRING entry format"
"\N","http://edamontology.org/format_2561","Sequence assembly format (text)"
"\N","http://edamontology.org/format_2562","Amino acid identifier format"
"\N","http://edamontology.org/format_2566","completely unambiguous"
"\N","http://edamontology.org/format_2567","completely unambiguous pure"
"\N","http://edamontology.org/format_2568","completely unambiguous pure nucleotide"
"\N","http://edamontology.org/format_2569","completely unambiguous pure dna"
"\N","http://edamontology.org/format_2570","completely unambiguous pure rna sequence"
"\N","http://edamontology.org/format_2571","Raw sequence format"
"\N","http://edamontology.org/format_2572","BAM"
"\N","http://edamontology.org/format_2573","SAM"
"\N","http://edamontology.org/format_2585","SBML"
"\N","http://edamontology.org/format_2607","completely unambiguous pure protein"
"\N","http://edamontology.org/format_2848","Bibliographic reference format"
"\N","http://edamontology.org/format_2919","Sequence annotation track format"
"\N","http://edamontology.org/format_2920","Alignment format (pair only)"
"\N","http://edamontology.org/format_2921","Sequence variation annotation format"
"\N","http://edamontology.org/format_2922","markx0 variant"
"\N","http://edamontology.org/format_2923","mega variant"
"\N","http://edamontology.org/format_2924","Phylip format variant"
"\N","http://edamontology.org/format_3000","AB1"
"\N","http://edamontology.org/format_3001","ACE"
"\N","http://edamontology.org/format_3003","BED"
"\N","http://edamontology.org/format_3004","bigBed"
"\N","http://edamontology.org/format_3005","WIG"
"\N","http://edamontology.org/format_3006","bigWig"
"\N","http://edamontology.org/format_3007","PSL"
"\N","http://edamontology.org/format_3008","MAF"
"\N","http://edamontology.org/format_3009","2bit"
"\N","http://edamontology.org/format_3010",".nib"
"\N","http://edamontology.org/format_3011","genePred"
"\N","http://edamontology.org/format_3012","pgSnp"
"\N","http://edamontology.org/format_3013","axt"
"\N","http://edamontology.org/format_3014","LAV"
"\N","http://edamontology.org/format_3015","Pileup"
"\N","http://edamontology.org/format_3016","VCF"
"\N","http://edamontology.org/format_3017","SRF"
"\N","http://edamontology.org/format_3018","ZTR"
"\N","http://edamontology.org/format_3019","GVF"
"\N","http://edamontology.org/format_3020","BCF"
"\N","http://edamontology.org/format_3033","Matrix format"
"\N","http://edamontology.org/format_3097","Protein domain classification format"
"\N","http://edamontology.org/format_3098","Raw SCOP domain classification format"
"\N","http://edamontology.org/format_3099","Raw CATH domain classification format"
"\N","http://edamontology.org/format_3100","CATH domain report format"
"\N","http://edamontology.org/format_3155","SBRML"
"\N","http://edamontology.org/format_3156","BioPAX"
"\N","http://edamontology.org/format_3157","EBI Application Result XML"
"\N","http://edamontology.org/format_3158","PSI MI XML (MIF)"
"\N","http://edamontology.org/format_3159","phyloXML"
"\N","http://edamontology.org/format_3160","NeXML"
"\N","http://edamontology.org/format_3161","MAGE-ML"
"\N","http://edamontology.org/format_3162","MAGE-TAB"
"\N","http://edamontology.org/format_3163","GCDML"
"\N","http://edamontology.org/format_3164","GTrack"
"\N","http://edamontology.org/format_3166","Biological pathway or network report format"
"\N","http://edamontology.org/format_3167","Experiment annotation format"
"\N","http://edamontology.org/format_3235","Cytoband format"
"\N","http://edamontology.org/format_3239","CopasiML"
"\N","http://edamontology.org/format_3240","CellML"
"\N","http://edamontology.org/format_3242","PSI MI TAB (MITAB)"
"\N","http://edamontology.org/format_3243","PSI-PAR"
"\N","http://edamontology.org/format_3244","mzML"
"\N","http://edamontology.org/format_3245","Mass spectrometry data format"
"\N","http://edamontology.org/format_3246","TraML"
"\N","http://edamontology.org/format_3247","mzIdentML"
"\N","http://edamontology.org/format_3248","mzQuantML"
"\N","http://edamontology.org/format_3249","GelML"
"\N","http://edamontology.org/format_3250","spML"
"\N","http://edamontology.org/format_3252","OWL Functional Syntax"
"\N","http://edamontology.org/format_3253","Manchester OWL Syntax"
"\N","http://edamontology.org/format_3254","KRSS2 Syntax"
"\N","http://edamontology.org/format_3255","Turtle"
"\N","http://edamontology.org/format_3256","N-Triples"
"\N","http://edamontology.org/format_3257","Notation3"
"\N","http://edamontology.org/format_3261","RDF/XML"
"\N","http://edamontology.org/format_3262","OWL/XML"
"\N","http://edamontology.org/format_3281","A2M"
"\N","http://edamontology.org/format_3284","SFF"
"\N","http://edamontology.org/format_3285","MAP"
"\N","http://edamontology.org/format_3286","PED"
"\N","http://edamontology.org/format_3287","Individual genetic data format"
"\N","http://edamontology.org/format_3288","PED/MAP"
"\N","http://edamontology.org/format_3309","CT"
"\N","http://edamontology.org/format_3310","SS"
"\N","http://edamontology.org/format_3311","RNAML"
"\N","http://edamontology.org/format_3312","GDE"
"\N","http://edamontology.org/format_3313","BLC"
"\N","http://edamontology.org/format_3326","Data index format"
"\N","http://edamontology.org/format_3327","BAI"
"\N","http://edamontology.org/format_3328","HMMER2"
"\N","http://edamontology.org/format_3329","HMMER3"
"\N","http://edamontology.org/format_3330","PO"
"\N","http://edamontology.org/format_3331","BLAST XML results format"
"\N","http://edamontology.org/format_3462","CRAM"
"\N","http://edamontology.org/format_3464","JSON"
"\N","http://edamontology.org/format_3466","EPS"
"\N","http://edamontology.org/format_3467","GIF"
"\N","http://edamontology.org/format_3468","xls"
"\N","http://edamontology.org/format_3475","TSV"
"\N","http://edamontology.org/format_3476","Gene expression data format"
"\N","http://edamontology.org/format_3477","Cytoscape input file format"
"\N","http://edamontology.org/format_3484","ebwt"
"\N","http://edamontology.org/format_3485","RSF"
"\N","http://edamontology.org/format_3486","GCG format variant"
"\N","http://edamontology.org/format_3487","BSML"
"\N","http://edamontology.org/format_3491","ebwtl"
"\N","http://edamontology.org/format_3499","Ensembl variation file format"
"\N","http://edamontology.org/format_3506","docx"
"\N","http://edamontology.org/format_3507","Document format"
"\N","http://edamontology.org/format_3508","PDF"
"\N","http://edamontology.org/format_3547","Image format"
"\N","http://edamontology.org/format_3548","DICOM format"
"\N","http://edamontology.org/format_3549","nii"
"\N","http://edamontology.org/format_3550","mhd"
"\N","http://edamontology.org/format_3551","nrrd"
"\N","http://edamontology.org/format_3554","R file format"
"\N","http://edamontology.org/format_3555","SPSS"
"\N","http://edamontology.org/format_3556","MHTML"
"\N","http://edamontology.org/format_3578","IDAT"
"\N","http://edamontology.org/format_3579","JPG"
"\N","http://edamontology.org/format_3580","rcc"
"\N","http://edamontology.org/format_3581","arff"
"\N","http://edamontology.org/format_3582","afg"
"\N","http://edamontology.org/format_3583","bedgraph"
"\N","http://edamontology.org/format_3584","bedstrict"
"\N","http://edamontology.org/format_3585","bed6"
"\N","http://edamontology.org/format_3586","bed12"
"\N","http://edamontology.org/format_3587","chrominfo"
"\N","http://edamontology.org/format_3588","customtrack"
"\N","http://edamontology.org/format_3589","csfasta"
"\N","http://edamontology.org/format_3590","HDF5"
"\N","http://edamontology.org/format_3591","TIFF"
"\N","http://edamontology.org/format_3592","BMP"
"\N","http://edamontology.org/format_3593","im"
"\N","http://edamontology.org/format_3594","pcd"
"\N","http://edamontology.org/format_3595","pcx"
"\N","http://edamontology.org/format_3596","ppm"
"\N","http://edamontology.org/format_3597","psd"
"\N","http://edamontology.org/format_3598","xbm"
"\N","http://edamontology.org/format_3599","xpm"
"\N","http://edamontology.org/format_3600","rgb"
"\N","http://edamontology.org/format_3601","pbm"
"\N","http://edamontology.org/format_3602","pgm"
"\N","http://edamontology.org/format_3603","PNG"
"\N","http://edamontology.org/format_3604","SVG"
"\N","http://edamontology.org/format_3605","rast"
"\N","http://edamontology.org/format_3606","Sequence quality report format (text)"
"\N","http://edamontology.org/format_3607","qual"
"\N","http://edamontology.org/format_3608","qualsolexa"
"\N","http://edamontology.org/format_3609","qualillumina"
"\N","http://edamontology.org/format_3610","qualsolid"
"\N","http://edamontology.org/format_3611","qual454"
"\N","http://edamontology.org/format_3612","ENCODE peak format"
"\N","http://edamontology.org/format_3613","ENCODE narrow peak format"
"\N","http://edamontology.org/format_3614","ENCODE broad peak format"
"\N","http://edamontology.org/format_3615","bgzip"
"\N","http://edamontology.org/format_3616","tabix"
"\N","http://edamontology.org/format_3617","Graph format"
"\N","http://edamontology.org/format_3618","xgmml"
"\N","http://edamontology.org/format_3619","sif"
"\N","http://edamontology.org/format_3620","xlsx"
"\N","http://edamontology.org/format_3621","SQLite format"
"\N","http://edamontology.org/format_3622","Gemini SQLite format"
"\N","http://edamontology.org/format_3623","Index format"
"\N","http://edamontology.org/format_3624","snpeffdb"
"\N","http://edamontology.org/format_3626","MAT"
"\N","http://edamontology.org/format_3650","netCDF"
"\N","http://edamontology.org/format_3651","MGF"
"\N","http://edamontology.org/format_3652","dta"
"\N","http://edamontology.org/format_3653","pkl"
"\N","http://edamontology.org/format_3654","mzXML"
"\N","http://edamontology.org/format_3655","pepXML"
"\N","http://edamontology.org/format_3657","GPML"
"\N","http://edamontology.org/format_3665","K-mer countgraph"
"\N","http://edamontology.org/format_3681","mzTab"
"\N","http://edamontology.org/format_3682","imzML metadata file"
"\N","http://edamontology.org/format_3683","qcML"
"\N","http://edamontology.org/format_3684","PRIDE XML"
"\N","http://edamontology.org/format_3685","SED-ML"
"\N","http://edamontology.org/format_3686","COMBINE OMEX"
"\N","http://edamontology.org/format_3687","ISA-TAB"
"\N","http://edamontology.org/format_3688","SBtab"
"\N","http://edamontology.org/format_3689","BCML"
"\N","http://edamontology.org/format_3690","BDML"
"\N","http://edamontology.org/format_3691","BEL"
"\N","http://edamontology.org/format_3692","SBGN-ML"
"\N","http://edamontology.org/format_3693","AGP"
"\N","http://edamontology.org/format_3696","PS"
"\N","http://edamontology.org/format_3698","SRA format"
"\N","http://edamontology.org/format_3699","VDB"
"\N","http://edamontology.org/format_3700","Tabix index file format"
"\N","http://edamontology.org/format_3701","Sequin format"
"\N","http://edamontology.org/format_3702","MSF"
"\N","http://edamontology.org/format_3706","Biodiversity data format"
"\N","http://edamontology.org/format_3708","ABCD format"
"\N","http://edamontology.org/format_3709","GCT/Res format"
"\N","http://edamontology.org/format_3710","WIFF format"
"\N","http://edamontology.org/format_3711","X!Tandem XML"
"\N","http://edamontology.org/format_3712","Thermo RAW"
"\N","http://edamontology.org/format_3713","Mascot .dat file"
"\N","http://edamontology.org/format_3714","MaxQuant APL peaklist format"
"\N","http://edamontology.org/format_3725","SBOL"
"\N","http://edamontology.org/format_3726","PMML"
"\N","http://edamontology.org/format_3727","OME-TIFF"
"\N","http://edamontology.org/format_3728","LocARNA PP"
"\N","http://edamontology.org/format_3729","dbGaP format"
"\N","http://edamontology.org/format_3746","BIOM format"
"\N","http://edamontology.org/format_3747","protXML"
"\N","http://edamontology.org/format_3748","Linked data format"
"\N","http://edamontology.org/format_3749","JSON-LD"
"\N","http://edamontology.org/format_3750","YAML"
"\N","http://edamontology.org/format_3751","DSV"
"\N","http://edamontology.org/format_3752","CSV"
"\N","http://edamontology.org/format_3758","SEQUEST .out file"
"\N","http://edamontology.org/format_3764","idXML"
"\N","http://edamontology.org/format_3765","KNIME datatable format"
"\N","http://edamontology.org/format_3770","UniProtKB XML"
"\N","http://edamontology.org/format_3771","UniProtKB RDF"
"\N","http://edamontology.org/format_3772","BioJSON (BioXSD)"
"\N","http://edamontology.org/format_3773","BioYAML"
"\N","http://edamontology.org/format_3774","BioJSON (Jalview)"
"\N","http://edamontology.org/format_3775","GSuite"
"\N","http://edamontology.org/format_3776","BTrack"
"\N","http://edamontology.org/format_3777","MCPD"
"\N","http://edamontology.org/format_3780","Annotated text format"
"\N","http://edamontology.org/format_3781","PubAnnotation format"
"\N","http://edamontology.org/format_3782","BioC"
"\N","http://edamontology.org/format_3783","PubTator format"
"\N","http://edamontology.org/format_3784","Open Annotation format"
"\N","http://edamontology.org/format_3785","BioNLP Shared Task format"
"\N","http://edamontology.org/format_3787","Query language"
"\N","http://edamontology.org/format_3788","SQL"
"\N","http://edamontology.org/format_3789","XQuery"
"\N","http://edamontology.org/format_3790","SPARQL"
"\N","http://edamontology.org/format_3804","xsd"
"\N","http://edamontology.org/format_3811","XMFA"
"\N","http://edamontology.org/format_3812","GEN"
"\N","http://edamontology.org/format_3813","SAMPLE file format"
"\N","http://edamontology.org/format_3814","SDF"
"\N","http://edamontology.org/format_3815","Molfile"
"\N","http://edamontology.org/format_3816","Mol2"
"\N","http://edamontology.org/format_3817","latex"
"\N","http://edamontology.org/format_3818","ELAND format"
"\N","http://edamontology.org/format_3819","Relaxed PHYLIP Interleaved"
"\N","http://edamontology.org/format_3820","Relaxed PHYLIP Sequential"
"\N","http://edamontology.org/format_3821","VisML"
"\N","http://edamontology.org/format_3822","GML"
"\N","http://edamontology.org/format_3823","FASTG"
"\N","http://edamontology.org/format_3824","NMR data format"
"\N","http://edamontology.org/format_3825","nmrML"
"\N","http://edamontology.org/format_3826","proBAM"
"\N","http://edamontology.org/format_3827","proBED"
"\N","http://edamontology.org/format_3828","Raw microarray data format"
"\N","http://edamontology.org/format_3829","GPR"
"\N","http://edamontology.org/format_3830","ARB"
"\N","http://edamontology.org/format_3832","consensusXML"
"\N","http://edamontology.org/format_3833","featureXML"
"\N","http://edamontology.org/format_3834","mzData"
"\N","http://edamontology.org/format_3835","TIDE TXT"
"\N","http://edamontology.org/format_3836","BLAST XML v2 results format"
"\N","http://edamontology.org/format_3838","pptx"
"\N","http://edamontology.org/format_3839","ibd"
"\N","http://edamontology.org/format_3841","NLP format"
"\N","http://edamontology.org/format_3843","BEAST"
"\N","http://edamontology.org/format_3844","Chado-XML"
"\N","http://edamontology.org/format_3845","HSAML"
"\N","http://edamontology.org/format_3846","InterProScan XML"
"\N","http://edamontology.org/format_3847","KGML"
"\N","http://edamontology.org/format_3848","PubMed XML"
"\N","http://edamontology.org/format_3849","MSAML"
"\N","http://edamontology.org/format_3850","OrthoXML"
"\N","http://edamontology.org/format_3851","PSDML"
"\N","http://edamontology.org/format_3852","SeqXML"
"\N","http://edamontology.org/format_3853","UniParc XML"
"\N","http://edamontology.org/format_3854","UniRef XML"
"\N","http://edamontology.org/format_3857","CWL"
"\N","http://edamontology.org/format_3858","Waters RAW"
"\N","http://edamontology.org/format_3859","JCAMP-DX"
"\N","http://edamontology.org/format_3862","NLP annotation format"
"\N","http://edamontology.org/format_3863","NLP corpus format"
"\N","http://edamontology.org/format_3864","mirGFF3"
"\N","http://edamontology.org/format_3865","RNA annotation format"
"\N","http://edamontology.org/format_3866","Trajectory format"
"\N","http://edamontology.org/format_3867","Trajectory format (binary)"
"\N","http://edamontology.org/format_3868","Trajectory format (text)"
"\N","http://edamontology.org/format_3873","HDF"
"\N","http://edamontology.org/format_3874","PCAzip"
"\N","http://edamontology.org/format_3875","XTC"
"\N","http://edamontology.org/format_3876","TNG"
"\N","http://edamontology.org/format_3877","XYZ"
"\N","http://edamontology.org/format_3878","mdcrd"
"\N","http://edamontology.org/format_3879","Topology format"
"\N","http://edamontology.org/format_3880","GROMACS top"
"\N","http://edamontology.org/format_3881","AMBER top"
"\N","http://edamontology.org/format_3882","PSF"
"\N","http://edamontology.org/format_3883","GROMACS itp"
"\N","http://edamontology.org/format_3884","FF parameter format"
"\N","http://edamontology.org/format_3885","BinPos"
"\N","http://edamontology.org/format_3886","RST"
"\N","http://edamontology.org/format_3887","CHARMM rtf"
"\N","http://edamontology.org/format_3888","AMBER frcmod"
"\N","http://edamontology.org/format_3889","AMBER off"
"\N","http://edamontology.org/format_3906","NMReDATA"
"\N","http://edamontology.org/format_3909","BpForms"
"\N","http://edamontology.org/format_3910","trr"
"\N","http://edamontology.org/format_3911","msh"
"\N","http://edamontology.org/format_3913","Loom"
"\N","http://edamontology.org/format_3915","Zarr"
"\N","http://edamontology.org/format_3916","MTX"
"\N","http://edamontology.org/format_3951","BcForms"
"\N","http://edamontology.org/format_3956","N-Quads"
"\N","http://edamontology.org/format_3969","Vega"
"\N","http://edamontology.org/format_3970","Vega-lite"
"\N","http://edamontology.org/format_3971","NeuroML"
"\N","http://edamontology.org/format_3972","BNGL"
"\N","http://edamontology.org/format_3973","Docker image format"
"\N","http://edamontology.org/format_3975","GFA 1"
"\N","http://edamontology.org/format_3976","GFA 2"
"\N","http://edamontology.org/format_3977","ObjTables"
"\N","http://edamontology.org/format_3978","CONTIG"
"\N","http://edamontology.org/format_3979","WEGO"
"\N","http://edamontology.org/format_3980","RPKM"
"\N","http://edamontology.org/format_3981","TAR format"
"\N","http://edamontology.org/format_3982","CHAIN"
"\N","http://edamontology.org/format_3983","NET"
"\N","http://edamontology.org/format_3984","QMAP"
"\N","http://edamontology.org/format_3985","gxformat2"
"\N","http://edamontology.org/format_3986","WMV"
"\N","http://edamontology.org/format_3987","ZIP format"
"\N","http://edamontology.org/format_3988","LSM"
"\N","http://edamontology.org/format_3989","GZIP format"
"\N","http://edamontology.org/format_3990","AVI"
"\N","http://edamontology.org/format_3991","TrackDB"
"\N","http://edamontology.org/format_3992","CIGAR format"
"\N","http://edamontology.org/format_3993","Stereolithography format"
"\N","http://edamontology.org/format_3994","U3D"
"\N","http://edamontology.org/format_3995","Texture file format"
"\N","http://edamontology.org/format_3996","Python script"
"\N","http://edamontology.org/format_3997","MPEG-4"
"\N","http://edamontology.org/format_3998","Perl script"
"\N","http://edamontology.org/format_3999","R script"
"\N","http://edamontology.org/format_4000","R markdown"
"\N","http://edamontology.org/format_4001","NIFTI format"
"\N","http://edamontology.org/format_4002","pickle"
"\N","http://edamontology.org/format_4003","NumPy format"
"\N","http://edamontology.org/format_4004","SimTools repertoire file format"
"\N","http://edamontology.org/format_4005","Configuration file format"
"\N","http://edamontology.org/format_4006","Zstandard format"
"\N","http://edamontology.org/format_4007","MATLAB script"
"\N","http://edamontology.org/operation_0004","Operation"
"\N","http://edamontology.org/operation_0224","Query and retrieval"
"\N","http://edamontology.org/operation_0225","Data retrieval (database cross-reference)"
"\N","http://edamontology.org/operation_0226","Annotation"
"\N","http://edamontology.org/operation_0227","Indexing"
"\N","http://edamontology.org/operation_0228","Data index analysis"
"\N","http://edamontology.org/operation_0229","Annotation retrieval (sequence)"
"\N","http://edamontology.org/operation_0230","Sequence generation"
"\N","http://edamontology.org/operation_0231","Sequence editing"
"\N","http://edamontology.org/operation_0232","Sequence merging"
"\N","http://edamontology.org/operation_0233","Sequence conversion"
"\N","http://edamontology.org/operation_0234","Sequence complexity calculation"
"\N","http://edamontology.org/operation_0235","Sequence ambiguity calculation"
"\N","http://edamontology.org/operation_0236","Sequence composition calculation"
"\N","http://edamontology.org/operation_0237","Repeat sequence analysis"
"\N","http://edamontology.org/operation_0238","Sequence motif discovery"
"\N","http://edamontology.org/operation_0239","Sequence motif recognition"
"\N","http://edamontology.org/operation_0240","Sequence motif comparison"
"\N","http://edamontology.org/operation_0241","Transcription regulatory sequence analysis"
"\N","http://edamontology.org/operation_0242","Conserved transcription regulatory sequence identification"
"\N","http://edamontology.org/operation_0243","Protein property calculation (from structure)"
"\N","http://edamontology.org/operation_0244","Simulation analysis"
"\N","http://edamontology.org/operation_0245","Structural motif discovery"
"\N","http://edamontology.org/operation_0246","Protein domain recognition"
"\N","http://edamontology.org/operation_0247","Protein architecture analysis"
"\N","http://edamontology.org/operation_0248","Residue interaction calculation"
"\N","http://edamontology.org/operation_0249","Protein geometry calculation"
"\N","http://edamontology.org/operation_0250","Protein property calculation"
"\N","http://edamontology.org/operation_0252","Peptide immunogenicity prediction"
"\N","http://edamontology.org/operation_0253","Sequence feature detection"
"\N","http://edamontology.org/operation_0254","Data retrieval (feature table)"
"\N","http://edamontology.org/operation_0255","Feature table query"
"\N","http://edamontology.org/operation_0256","Sequence feature comparison"
"\N","http://edamontology.org/operation_0257","Data retrieval (sequence alignment)"
"\N","http://edamontology.org/operation_0258","Sequence alignment analysis"
"\N","http://edamontology.org/operation_0259","Sequence alignment comparison"
"\N","http://edamontology.org/operation_0260","Sequence alignment conversion"
"\N","http://edamontology.org/operation_0261","Nucleic acid property processing"
"\N","http://edamontology.org/operation_0262","Nucleic acid property calculation"
"\N","http://edamontology.org/operation_0264","Alternative splicing prediction"
"\N","http://edamontology.org/operation_0265","Frameshift detection"
"\N","http://edamontology.org/operation_0266","Vector sequence detection"
"\N","http://edamontology.org/operation_0267","Protein secondary structure prediction"
"\N","http://edamontology.org/operation_0268","Protein super-secondary structure prediction"
"\N","http://edamontology.org/operation_0269","Transmembrane protein prediction"
"\N","http://edamontology.org/operation_0270","Transmembrane protein analysis"
"\N","http://edamontology.org/operation_0271","Structure prediction"
"\N","http://edamontology.org/operation_0272","Residue contact prediction"
"\N","http://edamontology.org/operation_0273","Protein interaction raw data analysis"
"\N","http://edamontology.org/operation_0274","Protein-protein interaction prediction (from protein sequence)"
"\N","http://edamontology.org/operation_0275","Protein-protein interaction prediction (from protein structure)"
"\N","http://edamontology.org/operation_0276","Protein interaction network analysis"
"\N","http://edamontology.org/operation_0277","Pathway or network comparison"
"\N","http://edamontology.org/operation_0278","RNA secondary structure prediction"
"\N","http://edamontology.org/operation_0279","Nucleic acid folding analysis"
